date,fund_id,base_fund_id,universe,method,method_label,daily_return,rebalance_date,live_start_date,live_end_date,periods_per_year,tilt_strength,growth_of_1,drawdown
2021-01-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005693785354216613,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0056937853542167,0.0
2021-01-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0008813322813461613,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0065801357523985,0.0
2021-01-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0067869825080521876,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0134117775267029,0.0
2021-01-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.005866007952489361,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0193564590728208,0.0
2021-01-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002986709806608444,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0163119371400784,-0.002986709806608423
2021-01-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00037003018460327834,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0166880032337928,-0.0026177847947862487
2021-01-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002133425249640581,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0188570310908984,-0.0004899443933250591
2021-01-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0020552940832139644,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0167629802632563,-0.0025442314967263346
2021-01-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0039019610991221556,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.020730349859271,0.0
2021-01-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006131843372131844,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0144713912287526,-0.0061318433721317955
2021-01-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008659145107365148,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.023255846212673,0.0
2021-01-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.015258895084416491,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.038869599814548,0.0
2021-01-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00947052653334986,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0290309577048138,-0.009470526533349899
2021-01-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00016061193456142625,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0288656830519733,-0.009629617388323353
2021-01-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0030193738279302718,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.0319722131678362,-0.006639318975108277
2021-01-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0015445972348375808,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.030378231740948,-0.008173661136215649
2021-01-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.022782775796661884,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.006903355501433,-0.03077021824377324
2021-01-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.001441772046760981,2020-12-31,2021-01-04,2021-01-29,252,0.15,1.008355080613185,-0.029372809837548863
2021-01-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.010754700869903083,2020-12-31,2021-01-04,2021-01-29,252,0.15,0.9975105233505431,-0.039811614923940475
2021-02-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0006286959847920234,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9981376542113615,-0.03920794834159913
2021-02-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0065073258442564005,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0046328611647366,-0.03295576139288625
2021-02-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0032336241599131023,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0013842560730317,-0.03608281900655097
2021-02-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.001987067337058656,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0033740740201191,-0.034167450660569254
2021-02-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.014892773701001321,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0183170970419526,-0.019783525070195873
2021-02-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004364996690792162,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0227620478007178,-0.015504883400867309
2021-02-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,2.2782203949963092e-05,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.022785348574283,-0.015482454432333204
2021-02-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007210793061250475,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.015410255079635,-0.022581606718591996
2021-02-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.004972557957074906,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0103610687360431,-0.02744187632749484
2021-02-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00436840573020045,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0147747358182813,-0.023193347847090817
2021-02-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008373504468471337,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0062775150334151,-0.03137264271372564
2021-02-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006045061135568231,2021-01-29,2021-02-01,2021-02-26,252,0.15,1.0123605241311397,-0.025517231121346295
2021-02-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.013111851899881986,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9990866028694454,-0.03829450486587005
2021-02-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006683169473367279,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9924095377838981,-0.0447217456733201
2021-02-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0008389820478641415,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9932421515702278,-0.04392028436722506
2021-02-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007449944148581576,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9858425530150126,-0.051043024850281005
2021-02-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0021400738349216216,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9837327771619527,-0.05307386284326543
2021-02-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.008957550025294884,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9749209415990023,-0.061556001087106016
2021-02-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0178206368165841,2021-01-29,2021-02-01,2021-02-26,252,0.15,0.9575472295738844,-0.07827967076443554
2021-03-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008992131610228018,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9661576202852219,-0.06999144025612669
2021-03-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0044468206183725335,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.970453949911704,-0.06585585901739466
2021-03-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.014048204891428507,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9568208139856482,-0.0789789073080458
2021-03-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.003663084656724172,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.953315898342703,-0.08235268554120512
2021-03-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.01438811342989189,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9670323156225772,-0.06914947189213616
2021-03-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006250530298033387,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9609878508346009,-0.07496778132101478
2021-03-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008141038966264853,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9688112903743525,-0.0674370579836987
2021-03-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.010500267842455358,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.978984068412078,-0.05764489731257938
2021-03-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0008536002779914953,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9798197294850238,-0.056840502734958664
2021-03-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006222657582354872,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9859168121540448,-0.050971544137932256
2021-03-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.012224125425465875,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9979687829248912,-0.03937050126113828
2021-03-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004375055059966612,2021-02-26,2021-03-01,2021-03-31,252,0.15,1.0023349512983155,-0.035167694311927566
2021-03-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007525496205838917,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9947918834253403,-0.04242853616765396
2021-03-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007804405958615578,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9870281237227532,-0.04990181260578741
2021-03-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0009527417023154688,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9860877408679243,-0.05080701077021221
2021-03-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008211205276612928,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9941847097289424,-0.04301299228852451
2021-03-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0020263183128997886,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9961992444126712,-0.04107383198959147
2021-03-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0061340773032818475,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9900884812379729,-0.04695595923230722
2021-03-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002653106630710995,2021-02-26,2021-03-01,2021-03-31,252,0.15,0.9927152915525359,-0.044427431768386816
2021-03-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.016423669291934666,2021-02-26,2021-03-01,2021-03-31,252,0.15,1.0090193192020411,-0.028733423923306245
2021-03-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.011105684015983538,2021-02-26,2021-03-01,2021-03-31,252,0.15,1.0202251689271218,-0.017946844234112302
2021-03-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.009499097748156434,2021-02-26,2021-03-01,2021-03-31,252,0.15,1.0105339503223536,-0.02727546315461804
2021-03-31,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0011404739081801263,2021-02-26,2021-03-01,2021-03-31,252,0.15,1.0116864379260264,-0.026166096200499256
2021-04-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.010359662991835347,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0221671684763505,-0.016077505147112925
2021-04-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.010094200726162439,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0324851290506438,-0.00614559398508141
2021-04-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0005312944638698361,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0319365754175513,-0.006673623328889766
2021-04-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0025906887077325217,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.029263148984521,-0.009247022756024403
2021-04-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00046265081031998645,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0287869595546109,-0.009705395423773244
2021-04-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0035764194050868733,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0324663332004622,-0.006163686583213979
2021-04-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00046055936204765627,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0319908211647078,-0.006621407201701013
2021-04-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.004970598934018062,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0371204336403055,-0.0016837206272614091
2021-04-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0029936309447259933,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0340156778167522,-0.004672311133815388
2021-04-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.012665156938175628,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0471116486528356,0.0
2021-04-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00477564880509454,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.052112286146525,0.0
2021-04-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0030108789929966222,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0489445033658928,-0.0030108789929966795
2021-04-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007461959642793321,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.056771684917539,0.0
2021-04-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007491093095138232,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0646880599895623,0.0
2021-04-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007411215076048319,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.056797427788079,-0.007411215076048361
2021-04-23,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0033391785405903402,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0603262630807,-0.004096783905799706
2021-04-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005887570421667132,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0540835175368692,-0.009960234223719056
2021-04-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005869902919335975,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0478961496200556,-0.015771671535107945
2021-04-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-5.103531144695845e-05,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0478426699136956,-0.01582190193438615
2021-04-29,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0005828548287917417,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0472319297537223,-0.01639553489123491
2021-04-30,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0015689438815750098,2021-03-31,2021-04-01,2021-04-30,252,0.15,1.0455888816249452,-0.017938755098657055
2021-05-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.014985989648959053,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0612580657820434,-0.0032215954479216657
2021-05-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006354101680169052,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0545147241231647,-0.009555226783042214
2021-05-05,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.006584177498295398,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0614578362413576,-0.0030339625939229675
2021-05-06,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008102174839806938,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0700579532156682,0.0
2021-05-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0017262701683944301,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0719051623387577,0.0
2021-05-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00494452179068831,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0772052207714928,0.0
2021-05-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.007027342204376388,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0696353310607907,-0.007027342204376397
2021-05-12,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.01196348997224849,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0568387595036821,-0.018906760638631392
2021-05-13,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.013998348969511947,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0716327572637208,-0.005173075102422042
2021-05-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.003845614328263658,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.075753843549691,-0.001347354425893288
2021-05-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007024575259420541,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0833105573843165,0.0
2021-05-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0034069206774281595,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0870013105223453,0.0
2021-05-19,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-2.247701131481175e-05,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0869768779815894,-2.2477011314858686e-05
2021-05-20,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.008787588323596546,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0965287833025599,0.0
2021-05-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006288703355707402,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0896330390633753,-0.0062887033557074146
2021-05-24,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.00042570234302417327,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.090096898401141,-0.0058656781284365245
2021-05-25,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005262818233314408,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.084359916568156,-0.011097626363945845
2021-05-26,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.000905918117208894,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.08534225786215,-0.010201761787518082
2021-05-27,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.005718452929488454,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0791357792481806,-0.015861876422426868
2021-05-28,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0032450697236762636,2021-04-30,2021-05-03,2021-05-28,252,0.15,1.0826376500931547,-0.012668279593689658
2021-06-01,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0017344881161529097,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0807598279549684,-0.014380794729435209
2021-06-02,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.002511724641060316,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0780452568640257,-0.01685639877401568
2021-06-03,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.002367718116944866,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0805977641495892,-0.014528591857834394
2021-06-04,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.007702711956002473,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0889212974671338,-0.00693778946003909
2021-06-07,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0018925361379468618,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0868604745602974,-0.008817195580715254
2021-06-08,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00455129785523171,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0819138488134952,-0.01332836375261115
2021-06-09,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.0032361232722169023,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0854150553981743,-0.010135372708514723
2021-06-10,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.009432253883709973,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.095652965769891,-0.0007987182333973886
2021-06-11,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.00014333349894599416,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0954959219966767,-0.0009419372492643907
2021-06-14,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,2.3901887158747452e-05,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0955221064165872,-0.0009180578761833758
2021-06-15,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.006633035824438926,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.088255469038261,-0.0075450041898407205
2021-06-16,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.011900423017140085,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0753047686059896,-0.019355638465455627
2021-06-17,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0065500457678410486,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0682614731572426,-0.02577890391548221
2021-06-18,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.010904934148099989,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0566121521395107,-0.036402720813973555
2021-06-21,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,0.01084185025177178,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0680677828672096,-0.02595554341002393
2021-06-22,Equity - Minimum Variance Sentiment Tilt,Equity - Minimum Variance,Equity,sentiment_tilt,Sentiment Tilt,-0.0008622798851549141,2021-05-28,2021-06-01,2021-06-30,252,0.15,1.0671468095020613,-0.026795442352188004
